"RTD End Time Stamp","Zone Name","Zone PTID","RTD Zonal LBMP","RTD Zonal Losses","RTD Zonal Congestion","RTD Zonal Price Version"
"2023/02/06 06:40:00","H Q","61844","13.15","-0.16","0","1"
"2023/02/06 06:45:00","H Q","61844","11.9","-0.13","0","1"
"2023/02/06 06:50:00","H Q","61844","40.84","-0.49","0","1"
"2023/02/06 06:55:00","H Q","61844","28.2","-0.31","0","1"
"2023/02/06 07:00:00","H Q","61844","26.83","-0.27","0","1"
"2023/02/06 07:05:00","H Q","61844","35.1","-0.32","0","1"
"2023/02/06 07:10:00","H Q","61844","35.11","-0.32","0","1"
"2023/02/06 07:15:00","H Q","61844","32.89","-0.33","0","1"
"2023/02/06 07:20:00","H Q","61844","26.94","-0.27","0","1"
"2023/02/06 07:20:13","H Q","61844","27","-0.3","0","1"
"2023/02/06 07:21:31","H Q","61844","22.79","-0.25","0","1"
"2023/02/06 07:25:00","H Q","61844","27.2","-0.3","0","1"
"2023/02/06 07:30:00","H Q","61844","27.2","-0.3","0","1"
"2023/02/06 07:35:00","H Q","61844","27.3","-0.3","0","1"
"2023/02/06 07:40:00","H Q","61844","27.24","-0.3","0","1"
"2023/02/06 07:45:00","H Q","61844","27.24","-0.3","0","1"
"2023/02/06 07:50:00","H Q","61844","33.38","-0.37","0","1"
"2023/02/06 07:55:00","H Q","61844","33.49","-0.37","0","1"
"2023/02/06 08:00:00","H Q","61844","19.42","-0.26","0","1"
"2023/02/06 08:05:00","H Q","61844","13.96","-0.23","0","1"
"2023/02/06 08:10:00","H Q","61844","14.52","-0.21","0","1"
"2023/02/06 08:15:00","H Q","61844","14.69","-0.21","0","1"
"2023/02/06 08:20:00","H Q","61844","14.52","-0.21","0","1"
"2023/02/06 08:25:00","H Q","61844","15.59","-0.22","0","1"
"2023/02/06 08:30:00","H Q","61844","14.7","-0.21","0","1"
"2023/02/06 08:35:00","H Q","61844","15.99","-0.23","0","1"
"2023/02/06 08:39:23","H Q","61844","14.61","-0.21","0","1"
"2023/02/06 08:40:00","H Q","61844","12.93","-0.2","0","1"
"2023/02/06 08:41:23","H Q","61844","12.93","-0.2","0","1"
"2023/02/06 08:45:00","H Q","61844","7.77","-0.13","0","1"
"2023/02/06 08:50:00","H Q","61844","7.77","-0.13","0","1"
"2023/02/06 08:55:00","H Q","61844","15.62","-0.25","0","1"
"2023/02/06 09:00:00","H Q","61844","7.17","-0.12","0","1"
"2023/02/06 09:05:00","H Q","61844","11.46","-0.22","0","1"
"2023/02/06 09:10:00","H Q","61844","-2.2","0.04","0","1"
"2023/02/06 09:15:00","H Q","61844","-4.37","0.08","0","1"
"2023/02/06 09:20:00","H Q","61844","-2.52","0.05","0","1"
"2023/02/06 09:25:00","H Q","61844","7.65","-0.15","0","1"
"2023/02/06 09:30:00","H Q","61844","14.38","-0.28","0","1"
"2023/02/06 09:35:00","H Q","61844","-8.12","-0.28","22.53","1"
"2023/02/06 09:40:00","H Q","61844","-9.31","-0.27","22.53","1"
"2023/02/06 09:41:21","H Q","61844","-9.44","-0.27","22.53","1"
"2023/02/06 09:42:45","H Q","61844","-9.38","-0.27","22.53","1"
"2023/02/06 09:45:00","H Q","61844","-2.94","-0.27","16.08","1"
"2023/02/06 09:49:51","H Q","61844","-2.94","-0.27","16.08","1"
"2023/02/06 09:50:00","H Q","61844","-1.8","-0.31","16.08","1"
"2023/02/06 09:51:33","H Q","61844","-1.8","-0.31","16.08","1"
"2023/02/06 09:55:00","H Q","61844","24.92","-0.48","0","1"
"2023/02/06 09:59:09","H Q","61844","24.92","-0.48","0","1"
"2023/02/06 10:00:00","H Q","61844","24.15","-0.47","0","1"
"2023/02/06 10:00:21","H Q","61844","24.15","-0.47","0","1"
"2023/02/06 10:05:00","H Q","61844","21.83","-0.4","0","1"
"2023/02/06 10:10:00","H Q","61844","21.83","-0.4","0","1"
"2023/02/06 10:13:03","H Q","61844","19.41","-0.36","0","1"
"2023/02/06 10:15:00","H Q","61844","20.54","-0.38","0","1"
"2023/02/06 10:16:27","H Q","61844","20.54","-0.38","0","1"
"2023/02/06 10:20:00","H Q","61844","19.58","-0.34","0","1"
"2023/02/06 10:24:39","H Q","61844","19.58","-0.34","0","1"
"2023/02/06 10:25:00","H Q","61844","20.5","-0.35","0","1"
"2023/02/06 10:25:51","H Q","61844","20.5","-0.35","0","1"
"2023/02/06 10:30:00","H Q","61844","21.38","-0.37","0","1"
"2023/02/06 10:35:00","H Q","61844","21.38","-0.37","0","1"
"2023/02/06 10:40:00","H Q","61844","48.98","-0.85","0","1"
"2023/02/06 10:45:00","H Q","61844","36.98","-0.68","0","1"
"2023/02/06 10:50:00","H Q","61844","16.94","-0.29","0","1"
"2023/02/06 10:55:00","H Q","61844","18.34","-0.34","0","1"
"2023/02/06 11:00:00","H Q","61844","21.28","-0.41","0","1"
"2023/02/06 11:04:51","H Q","61844","21.5","-0.44","0","1"
"2023/02/06 11:05:00","H Q","61844","19.66","-0.44","0","1"
"2023/02/06 11:06:09","H Q","61844","19.66","-0.44","0","1"
"2023/02/06 11:10:00","H Q","61844","18.35","-0.41","0","1"
"2023/02/06 11:15:00","H Q","61844","18.35","-0.41","0","1"
"2023/02/06 11:20:00","H Q","61844","18.7","-0.4","0","1"
"2023/02/06 11:25:00","H Q","61844","17.27","-0.37","0","1"
"2023/02/06 11:30:00","H Q","61844","18.41","-0.41","0","1"
"2023/02/06 11:35:00","H Q","61844","18.24","-0.37","0","1"
"2023/02/06 11:40:00","H Q","61844","24.08","-0.49","0","1"
"2023/02/06 11:45:00","H Q","61844","22.46","-0.46","0","1"
"2023/02/06 11:50:00","H Q","61844","24.48","-0.5","0","1"
"2023/02/06 11:55:00","H Q","61844","23.84","-0.49","0","1"
"2023/02/06 12:00:00","H Q","61844","21.55","-0.46","0","1"
"2023/02/06 12:05:00","H Q","61844","20.59","-0.44","0","1"
"2023/02/06 12:10:00","H Q","61844","22.38","-0.5","0","1"
"2023/02/06 12:15:00","H Q","61844","20.52","-0.48","0","1"
"2023/02/06 12:20:00","H Q","61844","21.4","-0.5","0","1"
"2023/02/06 12:24:59","H Q","61844","21.59","-0.49","0","1"
"2023/02/06 12:25:00","H Q","61844","21.06","-0.5","0","1"
"2023/02/06 12:26:23","H Q","61844","21.06","-0.5","0","1"
"2023/02/06 12:30:00","H Q","61844","20.05","-0.47","0","1"
"2023/02/06 12:35:00","H Q","61844","20.05","-0.47","0","1"
"2023/02/06 12:40:00","H Q","61844","21.04","-0.49","0","1"
"2023/02/06 12:45:00","H Q","61844","19.08","-0.45","0","1"
"2023/02/06 12:50:00","H Q","61844","19.22","-0.45","0","1"
"2023/02/06 12:55:00","H Q","61844","20.01","-0.47","0","1"
"2023/02/06 13:00:00","H Q","61844","23.09","-0.5","0","1"
"2023/02/06 13:05:00","H Q","61844","22.4","-0.46","0","1"
"2023/02/06 13:10:00","H Q","61844","22.28","-0.45","0","1"
"2023/02/06 13:15:00","H Q","61844","25.11","-0.54","0","1"
"2023/02/06 13:20:00","H Q","61844","25.11","-0.54","0","1"
"2023/02/06 13:25:00","H Q","61844","23.09","-0.5","0","1"
"2023/02/06 13:30:00","H Q","61844","22.87","-0.51","0","1"
"2023/02/06 13:35:00","H Q","61844","24.91","-0.56","0","1"
"2023/02/06 13:40:00","H Q","61844","21.94","-0.49","0","1"
"2023/02/06 13:45:00","H Q","61844","21.88","-0.49","0","1"
"2023/02/06 13:50:00","H Q","61844","21.61","-0.49","0","1"
"2023/02/06 13:55:00","H Q","61844","22.89","-0.49","0","1"
"2023/02/06 14:00:00","H Q","61844","26.37","-0.59","0","1"
"2023/02/06 14:05:00","H Q","61844","27.08","-0.61","0","1"
"2023/02/06 14:10:00","H Q","61844","27.59","-0.54","0","1"
"2023/02/06 14:15:00","H Q","61844","28.56","-0.55","0","1"
"2023/02/06 14:20:00","H Q","61844","35.89","-0.7","0.33","1"
"2023/02/06 14:25:00","H Q","61844","27.41","-0.51","0.33","1"
"2023/02/06 14:30:00","H Q","61844","27.33","-0.54","0.33","1"
"2023/02/06 14:35:00","H Q","61844","27.66","-0.51","0","1"
"2023/02/06 14:40:00","H Q","61844","26","-0.5","0","1"
"2023/02/06 14:45:00","H Q","61844","25.21","-0.49","0","1"
"2023/02/06 14:50:00","H Q","61844","25.01","-0.49","0","1"
"2023/02/06 14:55:00","H Q","61844","25.27","-0.46","0","1"
"2023/02/06 14:59:47","H Q","61844","22.58","-0.41","0","1"
"2023/02/06 15:00:00","H Q","61844","22.05","-0.4","0","1"
"2023/02/06 15:03:29","H Q","61844","22.05","-0.4","0","1"
"2023/02/06 15:05:00","H Q","61844","22.94","-0.42","0","1"
"2023/02/06 15:10:00","H Q","61844","22.94","-0.42","0","1"
"2023/02/06 15:15:00","H Q","61844","22.75","-0.42","0","1"
"2023/02/06 15:20:00","H Q","61844","23.26","-0.43","0","1"
"2023/02/06 15:25:00","H Q","61844","23.26","-0.43","0","1"
"2023/02/06 15:30:00","H Q","61844","23.28","-0.43","0","1"
"2023/02/06 15:35:00","H Q","61844","25.28","-0.46","0","1"
"2023/02/06 15:40:00","H Q","61844","24.75","-0.45","0","1"
"2023/02/06 15:45:00","H Q","61844","26.65","-0.49","0","1"
"2023/02/06 15:50:00","H Q","61844","25.28","-0.46","0","1"
"2023/02/06 15:55:00","H Q","61844","26.03","-0.45","0","1"
"2023/02/06 16:00:00","H Q","61844","21.5","-0.42","0","1"
"2023/02/06 16:05:00","H Q","61844","23.19","-0.5","0","1"
"2023/02/06 16:10:00","H Q","61844","22.86","-0.47","0","1"
"2023/02/06 16:15:00","H Q","61844","23.15","-0.47","0","1"
"2023/02/06 16:20:00","H Q","61844","20.83","-0.43","0","1"
"2023/02/06 16:25:00","H Q","61844","25.51","-0.49","0","1"
"2023/02/06 16:30:00","H Q","61844","25.17","-0.49","0","1"
"2023/02/06 16:35:00","H Q","61844","27.6","-0.54","0","1"
"2023/02/06 16:40:00","H Q","61844","25.42","-0.49","0","1"
"2023/02/06 16:45:00","H Q","61844","26.39","-0.51","0","1"
"2023/02/06 16:50:00","H Q","61844","24.76","-0.45","0","1"
"2023/02/06 16:55:00","H Q","61844","24.79","-0.45","0","1"
"2023/02/06 17:00:00","H Q","61844","37.59","-0.65","0","1"
"2023/02/06 17:05:00","H Q","61844","41.93","-0.73","0","1"
"2023/02/06 17:10:00","H Q","61844","66.87","-1.02","0","1"
"2023/02/06 17:15:00","H Q","61844","37.44","-0.76","0","1"
"2023/02/06 17:20:00","H Q","61844","39.02","-0.8","0","1"
"2023/02/06 17:25:00","H Q","61844","36.04","-0.74","0","1"
"2023/02/06 17:30:00","H Q","61844","37.41","-0.76","0","1"
"2023/02/06 17:35:00","H Q","61844","53.61","-1.09","0","1"
"2023/02/06 17:40:00","H Q","61844","46.51","-0.95","0","1"
"2023/02/06 17:45:00","H Q","61844","76.99","-1.49","0","1"
"2023/02/06 17:50:00","H Q","61844","559.33","-11.41","0","1"
"2023/02/06 17:55:00","H Q","61844","552.12","-11.26","0","1"
"2023/02/06 18:00:00","H Q","61844","25.73","-0.5","0","1"
"2023/02/06 18:05:00","H Q","61844","20.09","-0.39","0","1"
"2023/02/06 18:10:00","H Q","61844","22.03","-0.45","0","1"
"2023/02/06 18:15:00","H Q","61844","19.83","-0.43","0","1"
"2023/02/06 18:20:00","H Q","61844","21.01","-0.45","0","1"
"2023/02/06 18:25:00","H Q","61844","22.97","-0.49","0","1"
"2023/02/06 18:30:00","H Q","61844","24.12","-0.54","0","1"
"2023/02/06 18:35:00","H Q","61844","20.73","-0.45","0","1"
"2023/02/06 18:40:00","H Q","61844","22.1","-0.48","0","1"
"2023/02/06 18:45:00","H Q","61844","69.19","-1.41","0","1"
"2023/02/06 18:50:00","H Q","61844","26.14","-0.53","0","1"
"2023/02/06 18:55:00","H Q","61844","24.71","-0.5","0","1"
"2023/02/06 19:00:00","H Q","61844","22.41","-0.46","0","1"
"2023/02/06 19:05:00","H Q","61844","16.02","-0.33","0","1"
"2023/02/06 19:10:00","H Q","61844","17.81","-0.38","0","1"
"2023/02/06 19:15:00","H Q","61844","14.33","-0.31","0","1"
"2023/02/06 19:20:00","H Q","61844","16.22","-0.35","0","1"
"2023/02/06 19:25:00","H Q","61844","16.22","-0.35","0","1"
"2023/02/06 19:30:00","H Q","61844","14.22","-0.31","0","1"
"2023/02/06 19:35:00","H Q","61844","12.69","-0.27","0","1"
"2023/02/06 19:40:00","H Q","61844","16.34","-0.35","0","1"
"2023/02/06 19:45:00","H Q","61844","18.49","-0.4","0","1"
"2023/02/06 19:50:00","H Q","61844","13.58","-0.29","0","1"
"2023/02/06 19:55:00","H Q","61844","18.44","-0.4","0","1"
"2023/02/06 20:00:00","H Q","61844","18.69","-0.42","0","1"
"2023/02/06 20:05:00","H Q","61844","25.63","-0.52","0","1"
"2023/02/06 20:10:00","H Q","61844","28.98","-0.62","0","1"
"2023/02/06 20:15:00","H Q","61844","21.21","-0.43","0","1"
"2023/02/06 20:20:00","H Q","61844","19.79","-0.4","0","1"
"2023/02/06 20:25:00","H Q","61844","18.08","-0.37","0","1"
"2023/02/06 20:30:00","H Q","61844","18.08","-0.37","0","1"
"2023/02/06 20:35:00","H Q","61844","18.01","-0.39","0","1"
"2023/02/06 20:40:00","H Q","61844","19.83","-0.4","0","1"
"2023/02/06 20:45:00","H Q","61844","20.3","-0.41","0","1"
"2023/02/06 20:50:00","H Q","61844","19.28","-0.39","0","1"
"2023/02/06 20:55:00","H Q","61844","18.63","-0.4","0","1"
"2023/02/06 21:00:00","H Q","61844","21.96","-0.43","0","1"
"2023/02/06 21:05:00","H Q","61844","23.17","-0.45","0","1"
"2023/02/06 21:10:00","H Q","61844","22.28","-0.43","0","1"
"2023/02/06 21:15:00","H Q","61844","23.37","-0.43","0","1"
"2023/02/06 21:20:00","H Q","61844","24.4","-0.45","0","1"
"2023/02/06 21:25:00","H Q","61844","24.51","-0.45","0","1"
"2023/02/06 21:30:00","H Q","61844","23.89","-0.49","0","1"
"2023/02/06 21:35:00","H Q","61844","23.94","-0.46","0","1"
"2023/02/06 21:40:00","H Q","61844","22.17","-0.43","0","1"
"2023/02/06 21:45:00","H Q","61844","21.54","-0.42","0","1"
"2023/02/06 21:50:00","H Q","61844","23.34","-0.43","0","1"
"2023/02/06 21:55:00","H Q","61844","20.33","-0.39","0","1"
"2023/02/06 22:00:00","H Q","61844","29.57","-0.54","0","1"
"2023/02/06 22:05:00","H Q","61844","25.15","-0.46","0","1"
"2023/02/06 22:10:00","H Q","61844","24.9","-0.48","0","1"
"2023/02/06 22:15:00","H Q","61844","22.33","-0.41","0","1"
"2023/02/06 22:20:00","H Q","61844","21.36","-0.41","0","1"
"2023/02/06 22:25:00","H Q","61844","20.82","-0.4","0","1"
"2023/02/06 22:30:00","H Q","61844","21.85","-0.42","0","1"
"2023/02/06 22:35:00","H Q","61844","25.23","-0.44","0","1"
"2023/02/06 22:40:00","H Q","61844","17.33","-0.3","0","1"
"2023/02/06 22:45:00","H Q","61844","21.91","-0.38","0","1"
"2023/02/06 22:50:00","H Q","61844","19.8","-0.32","0","1"
"2023/02/06 22:55:00","H Q","61844","21.86","-0.36","0","1"
"2023/02/06 23:00:00","H Q","61844","22.53","-0.32","0","1"
"2023/02/06 23:05:00","H Q","61844","22.4","-0.3","0","1"
"2023/02/06 23:10:00","H Q","61844","22.55","-0.3","0","1"
"2023/02/06 23:15:00","H Q","61844","23","-0.3","0","1"
"2023/02/06 23:20:00","H Q","61844","23.06","-0.28","0","1"
"2023/02/06 23:25:00","H Q","61844","23","-0.3","0","1"
"2023/02/06 23:30:00","H Q","61844","23","-0.3","0","1"
"2023/02/06 23:35:00","H Q","61844","21.87","-0.29","0","1"
"2023/02/06 23:40:00","H Q","61844","21.62","-0.31","0","1"
"2023/02/06 23:45:00","H Q","61844","21.62","-0.29","0","1"
"2023/02/06 23:50:00","H Q","61844","21.6","-0.29","0","1"
"2023/02/06 23:55:00","H Q","61844","18.45","-0.26","0","1"
"2023/02/07 00:00:00","H Q","61844","19.65","-0.26","0","1"
"2023/02/07 00:05:00","H Q","61844","21.08","-0.28","0","1"
"2023/02/07 00:10:00","H Q","61844","9.59","-0.12","0","1"
"2023/02/07 00:15:00","H Q","61844","28.59","-0.35","0","1"
"2023/02/07 00:20:00","H Q","61844","23.17","-0.28","0","1"
"2023/02/07 00:25:00","H Q","61844","22.7","-0.27","0","1"
"2023/02/07 00:30:00","H Q","61844","22.66","-0.27","0","1"
"2023/02/07 00:35:00","H Q","61844","24.87","-0.3","0","1"
"2023/02/07 00:40:00","H Q","61844","22.71","-0.25","0","1"
"2023/02/07 00:45:00","H Q","61844","20.32","-0.23","0","1"
"2023/02/07 00:50:00","H Q","61844","19.66","-0.22","0","1"
"2023/02/07 00:55:00","H Q","61844","20.15","-0.22","0","1"
"2023/02/07 01:00:00","H Q","61844","12.62","-0.14","0","1"
"2023/02/07 01:05:00","H Q","61844","17.41","-0.21","0","1"
"2023/02/07 01:10:00","H Q","61844","20.77","-0.25","0","1"
"2023/02/07 01:15:00","H Q","61844","19.63","-0.22","0","1"
"2023/02/07 01:20:00","H Q","61844","9.62","-0.12","0","1"
"2023/02/07 01:25:00","H Q","61844","15.81","-0.18","0","1"
"2023/02/07 01:30:00","H Q","61844","8.44","-0.1","0","1"
"2023/02/07 01:35:00","H Q","61844","14.69","-0.18","0","1"
"2023/02/07 01:40:00","H Q","61844","7.59","-0.09","0","1"
"2023/02/07 01:45:00","H Q","61844","16.27","-0.2","0","1"
"2023/02/07 01:50:00","H Q","61844","7.45","-0.09","0","1"
"2023/02/07 01:55:00","H Q","61844","5.33","-0.06","0","1"
"2023/02/07 02:00:00","H Q","61844","19.66","-0.22","0","1"
"2023/02/07 02:05:00","H Q","61844","44.03","-0.44","0","1"
"2023/02/07 02:10:00","H Q","61844","22.18","-0.2","0","1"
"2023/02/07 02:15:00","H Q","61844","32.85","-0.3","0","1"
"2023/02/07 02:20:00","H Q","61844","24.53","-0.22","0","1"
"2023/02/07 02:25:00","H Q","61844","34.42","-0.31","0","1"
"2023/02/07 02:30:00","H Q","61844","33.03","-0.3","0","1"
"2023/02/07 02:35:00","H Q","61844","14.21","-0.13","0","1"
"2023/02/07 02:40:00","H Q","61844","32.88","-0.33","0","1"
"2023/02/07 02:45:00","H Q","61844","29.14","-0.29","0","1"
"2023/02/07 02:50:00","H Q","61844","15.67","-0.14","0","1"
"2023/02/07 02:55:00","H Q","61844","9.33","-0.09","0","1"
"2023/02/07 03:00:00","H Q","61844","28.66","-0.29","0","1"
"2023/02/07 03:05:00","H Q","61844","28.8","-0.26","0","1"
"2023/02/07 03:10:00","H Q","61844","22.61","-0.18","0","1"
"2023/02/07 03:15:00","H Q","61844","12.61","-0.15","0","1"
"2023/02/07 03:20:00","H Q","61844","13.44","-0.16","0","1"
"2023/02/07 03:25:00","H Q","61844","11.39","-0.15","0","1"
"2023/02/07 03:30:00","H Q","61844","20.25","-0.25","0","1"
"2023/02/07 03:35:00","H Q","61844","15.28","-0.18","0","1"
"2023/02/07 03:40:00","H Q","61844","14.66","-0.18","0","1"
"2023/02/07 03:45:00","H Q","61844","16.6","-0.2","0","1"
"2023/02/07 03:50:00","H Q","61844","19.56","-0.24","0","1"
"2023/02/07 03:55:00","H Q","61844","20.34","-0.25","0","1"
"2023/02/07 04:00:00","H Q","61844","20.3","-0.23","0","1"
"2023/02/07 04:05:00","H Q","61844","19.99","-0.2","0","1"
"2023/02/07 04:10:00","H Q","61844","15.21","-0.17","0","1"
"2023/02/07 04:15:00","H Q","61844","21.08","-0.23","0","1"
"2023/02/07 04:20:00","H Q","61844","15.98","-0.18","0","1"
"2023/02/07 04:25:00","H Q","61844","15.02","-0.17","0","1"
"2023/02/07 04:30:00","H Q","61844","22.63","-0.27","0","1"
"2023/02/07 04:35:00","H Q","61844","21.96","-0.24","0","1"
"2023/02/07 04:40:00","H Q","61844","19.82","-0.2","0","1"
"2023/02/07 04:45:00","H Q","61844","13.05","-0.14","0","1"
"2023/02/07 04:50:00","H Q","61844","42.45","-0.47","0","1"
"2023/02/07 04:55:00","H Q","61844","32.38","-0.33","0","1"
"2023/02/07 05:00:00","H Q","61844","7.02","-0.1","0","1"
"2023/02/07 05:05:00","H Q","61844","6.57","-0.12","0","1"
"2023/02/07 05:10:00","H Q","61844","5.63","-0.1","0","1"
"2023/02/07 05:15:00","H Q","61844","5.52","-0.09","0","1"
"2023/02/07 05:20:00","H Q","61844","5.44","-0.09","0","1"
"2023/02/07 05:25:00","H Q","61844","6.97","-0.11","0","1"
"2023/02/07 05:30:00","H Q","61844","19.05","-0.29","0","1"
"2023/02/07 05:35:00","H Q","61844","19.32","-0.31","0","1"
"2023/02/07 05:40:00","H Q","61844","9.31","-0.15","0","1"
"2023/02/07 05:45:00","H Q","61844","22.88","-0.37","0","1"
"2023/02/07 05:50:00","H Q","61844","19.47","-0.32","0","1"
"2023/02/07 05:55:00","H Q","61844","13.98","-0.23","0","1"
"2023/02/07 06:00:00","H Q","61844","21.2","-0.32","0","1"
"2023/02/07 06:04:25","H Q","61844","14.35","-0.19","0","1"
"2023/02/07 06:05:00","H Q","61844","13.69","-0.19","0","1"
"2023/02/07 06:05:43","H Q","61844","13.69","-0.19","0","1"
"2023/02/07 06:10:00","H Q","61844","20.04","-0.3","0","1"
"2023/02/07 06:15:00","H Q","61844","20.04","-0.3","0","1"
"2023/02/07 06:20:00","H Q","61844","24.44","-0.35","0","1"
"2023/02/07 06:25:00","H Q","61844","22.47","-0.32","0","1"
"2023/02/07 06:30:00","H Q","61844","22.17","-0.34","0","1"
"2023/02/07 06:30:01","H Q","61844","22.17","-0.34","0","1"
"2023/02/07 06:31:13","H Q","61844","7.71","-0.11","0","1"
"2023/02/07 06:35:00","H Q","61844","9.85","-0.15","0","1"
"2023/02/07 06:35:49","H Q","61844","9.85","-0.15","0","1"
"2023/02/07 06:36:49","H Q","61844","20.85","-0.34","0","1"
"2023/02/07 06:38:13","H Q","61844","51.37","-0.84","0","1"
"2023/02/07 06:40:00","H Q","61844","42.29","-0.73","0","1"
"2023/02/07 06:45:00","H Q","61844","42.29","-0.73","0","1"
"2023/02/07 06:50:00","H Q","61844","220.3","-3.81","0","1"
"2023/02/07 06:55:00","H Q","61844","248.95","-4.31","0","1"
"2023/02/07 07:00:00","H Q","61844","45.17","-0.74","0","1"
"2023/02/07 07:05:00","H Q","61844","83.52","-1.27","0","1"
"2023/02/07 07:10:00","H Q","61844","60.04","-0.91","0","1"
"2023/02/07 07:11:01","H Q","61844","45.05","-0.64","0","1"
"2023/02/07 07:13:55","H Q","61844","82.17","-1.17","0","1"
"2023/02/07 07:15:00","H Q","61844","-14.11","-0.81","71.11","1"
"2023/02/07 07:20:00","H Q","61844","-14.11","-0.81","71.11","1"
"2023/02/07 07:25:00","H Q","61844","-26.01","-0.64","71.11","1"
"2023/02/07 07:30:00","H Q","61844","-28.76","-0.56","71.11","1"
"2023/02/07 07:35:00","H Q","61844","42.46","-0.56","0","1"
"2023/02/07 07:40:00","H Q","61844","42.41","-0.64","0","1"
"2023/02/07 07:45:00","H Q","61844","44.92","-0.68","0","1"
"2023/02/07 07:50:00","H Q","61844","45.02","-0.68","0","1"
"2023/02/07 07:55:00","H Q","61844","42.3","-0.64","0","1"
"2023/02/07 08:00:00","H Q","61844","35.96","-0.62","0","1"
"2023/02/07 08:05:00","H Q","61844","28.65","-0.56","0","1"
"2023/02/07 08:10:00","H Q","61844","28.44","-0.55","0","1"
"2023/02/07 08:15:00","H Q","61844","26.87","-0.49","0","1"
"2023/02/07 08:20:00","H Q","61844","23.9","-0.44","0","1"
"2023/02/07 08:25:00","H Q","61844","22.62","-0.41","0","1"
"2023/02/07 08:30:00","H Q","61844","28.15","-0.52","0","1"
"2023/02/07 08:35:00","H Q","61844","26.39","-0.51","0","1"
"2023/02/07 08:40:00","H Q","61844","24.42","-0.47","0","1"
"2023/02/07 08:45:00","H Q","61844","24.45","-0.47","0","1"
"2023/02/07 08:50:00","H Q","61844","23.77","-0.44","0","1"
"2023/02/07 08:55:00","H Q","61844","23.77","-0.44","0","1"
"2023/02/07 09:00:00","H Q","61844","22.51","-0.46","0","1"
"2023/02/07 09:05:00","H Q","61844","20.1","-0.43","0","1"
"2023/02/07 09:10:00","H Q","61844","21.69","-0.49","0","1"
"2023/02/07 09:15:00","H Q","61844","19.96","-0.47","0","1"
"2023/02/07 09:20:00","H Q","61844","21.79","-0.51","0","1"
"2023/02/07 09:25:00","H Q","61844","21.74","-0.51","0","1"
"2023/02/07 09:30:00","H Q","61844","20.82","-0.47","0","1"
"2023/02/07 09:35:00","H Q","61844","21.77","-0.51","0","1"
"2023/02/07 09:40:00","H Q","61844","21.45","-0.5","0","1"
"2023/02/07 09:45:00","H Q","61844","20.68","-0.49","0","1"
"2023/02/07 09:50:00","H Q","61844","20.63","-0.46","0","1"
"2023/02/07 09:55:00","H Q","61844","20.25","-0.46","0","1"
"2023/02/07 10:00:00","H Q","61844","21.91","-0.47","0","1"
"2023/02/07 10:05:00","H Q","61844","23.01","-0.47","0","1"
"2023/02/07 10:10:00","H Q","61844","21.63","-0.42","0","1"
"2023/02/07 10:15:00","H Q","61844","22.17","-0.45","0","1"
"2023/02/07 10:20:00","H Q","61844","22.86","-0.47","0","1"
"2023/02/07 10:25:00","H Q","61844","22.49","-0.46","0","1"
"2023/02/07 10:30:00","H Q","61844","22.53","-0.46","0","1"
"2023/02/07 10:35:00","H Q","61844","22.53","-0.46","0","1"
"2023/02/07 10:35:37","H Q","61844","22.55","-0.44","0","1"
"2023/02/07 10:37:55","H Q","61844","22.48","-0.46","0","1"
"2023/02/07 10:39:19","H Q","61844","22.13","-0.45","0","1"
"2023/02/07 10:40:00","H Q","61844","22.41","-0.46","0","1"
"2023/02/07 10:44:19","H Q","61844","22.41","-0.46","0","1"
"2023/02/07 10:45:00","H Q","61844","22.41","-0.46","0","1"
"2023/02/07 10:45:47","H Q","61844","22.41","-0.46","0","1"
"2023/02/07 10:48:05","H Q","61844","22.69","-0.49","0","1"
"2023/02/07 10:50:00","H Q","61844","22.34","-0.48","0","1"
"2023/02/07 10:55:00","H Q","61844","22.34","-0.48","0","1"
"2023/02/07 10:57:47","H Q","61844","22.67","-0.46","0","1"
"2023/02/07 10:59:23","H Q","61844","22.02","-0.43","0","1"
"2023/02/07 11:00:00","H Q","61844","22.03","-0.38","0","1"
"2023/02/07 11:01:47","H Q","61844","22.03","-0.38","0","1"
"2023/02/07 11:03:06","H Q","61844","21.88","-0.4","0","1"
"2023/02/07 11:05:00","H Q","61844","20.31","-0.37","0","1"
"2023/02/07 11:10:00","H Q","61844","20.31","-0.37","0","1"
"2023/02/07 11:15:00","H Q","61844","20.98","-0.36","0","1"
"2023/02/07 11:20:00","H Q","61844","-5.36","-0.36","26.23","1"
"2023/02/07 11:25:00","H Q","61844","-5.84","-0.35","26.23","1"
"2023/02/07 11:30:00","H Q","61844","-5.83","-0.42","26.23","1"
"2023/02/07 11:35:00","H Q","61844","25.15","-0.45","-3.17","1"
"2023/02/07 11:40:00","H Q","61844","25.18","-0.45","-3.17","1"
"2023/02/07 11:45:00","H Q","61844","25.12","-0.45","-3.17","1"
"2023/02/07 11:50:00","H Q","61844","22.01","-0.43","-0.09","1"
"2023/02/07 11:55:00","H Q","61844","21.71","-0.42","-0.12","1"
"2023/02/07 12:00:00","H Q","61844","22.05","-0.43","-0.07","1"
"2023/02/07 12:01:47","H Q","61844","15.94","-0.4","6.1","1"
"2023/02/07 12:03:05","H Q","61844","14.99","-0.4","7.06","1"
"2023/02/07 12:05:00","H Q","61844","15.9","-0.4","6.14","1"
"2023/02/07 12:10:00","H Q","61844","15.9","-0.4","6.14","1"
