Time,hq_import [kW],hq_export [kW],cons [kW],prod [kW],net [kW],T_slab,heating_total [kW],T_ext,T_int_setpoint,T_int,T_diff,cons_noheating [kW],DNI,GHI,DHI,light_cons [kW]
01.08.2018 04:00,16.32,0,16.32,0,16.32,19.978,11.668,-13.019,18,17.968,-30.987,13.403,0,0,0,0
01.08.2018 04:15,15.68,0,15.68,0,15.68,19.968,13.241,-13.087,18.2683,17.975,-31.063,12.36975,0,0,0,0
01.08.2018 04:30,17.16,0,17.16,0,17.16,19.962,15.83,-13.113,18.56,17.986,-31.099,13.2025,0,0,0,0
01.08.2018 04:45,20.24,0,20.24,0,20.24,19.948,31.342,-12.993,18.8517,17.969,-30.962,12.4045,0,0,0,0
01.08.2018 05:00,21.4,0,21.4,0,21.4,19.944,34.099,-12.969,19.1433,17.968,-30.937,12.87525,0,0,0,0
01.08.2018 05:15,21.28,0,21.28,0,21.28,19.942,35.031,-13.005,19.435,18.036,-31.041,12.52225,0,0,0,0
01.08.2018 05:30,21.48,0,21.48,0,21.48,19.942,35.624,-12.962,19.7267,18.068,-31.03,12.574,0,0,0,0
01.08.2018 05:45,21.32,0,21.32,0,21.32,19.941,36.1,-12.849,20.0183,18.111,-30.96,12.295,0,0,0,0
01.08.2018 06:00,21.56,0,21.56,0,21.56,19.95,35.732,-12.77,20.31,18.156,-30.926,12.627,0,0,0,0
01.08.2018 06:15,20.96,0,20.96,0,20.96,19.956,35.801,-12.711,20.6017,18.174,-30.885,12.00975,0,0,0,0
01.08.2018 06:30,25.6,0,25.6,0,25.6,19.958,56.483,-12.644,20.8933,18.221,-30.865,11.47925,0,0,0,0
01.08.2018 06:45,22.56,0,22.56,0,22.56,19.967,65.279,-12.509,21.185,18.232,-30.742,6.24025,0,0,0,0
01.08.2018 07:00,22.16,0,22.16,0,22.16,19.986,34.634,-12.394,21.4767,18.282,-30.676,13.5015,0,0,0,0
01.08.2018 07:15,21.24,0,21.24,0,21.24,19.987,65.953,-12.261,21.5,18.311,-30.572,4.75175,0,0,0,0
01.08.2018 07:30,24.68,0,24.68,0,24.68,20.012,77.05,-12.113,21.5,18.349,-30.462,5.4175,0,2.164,2.147,0
01.08.2018 07:45,26.8,0,26.8,0,26.8,20.04,81.489,-11.918,21.5,18.391,-30.309,6.42775,0,6.641,6.539,0
01.08.2018 08:00,26.88,0,26.88,0,26.88,20.038,80.088,-11.643,21.5,18.426,-30.069,6.858,0,15.507,15.19,0
01.08.2018 08:15,28.88,0,28.88,0,28.88,20.049,77.876,-11.334,21.5,18.442,-29.775,9.411,0,22.718,22.225,0
01.08.2018 08:30,29.36,0,29.36,0,29.36,20.042,75.034,-11.128,21.5,18.468,-29.596,10.6015,0,22.145,21.69,0
01.08.2018 08:45,29.28,0,29.28,0,29.28,20.055,90.208,-10.839,21.5,18.533,-29.372,6.728,0,28.434,27.864,0
01.08.2018 09:00,30.56,0,30.56,0,30.56,20.055,94.946,-10.42,21.5,18.599,-29.019,6.8235,0,56.599,55.445,0
01.08.2018 09:15,29.64,0,29.64,0,29.64,20.073,95.491,-10.052,21.5,18.664,-28.715,5.76725,0,89.429,87.566,0
01.08.2018 09:30,29.56,0,29.56,0,29.56,20.08,95.61,-9.369,21.5,18.748,-28.117,5.6575,0,77.96,76.347,0
01.08.2018 09:45,28.6,0,28.6,0,28.6,20.096,97.145,-8.205,21.5,18.802,-27.007,4.31375,0,83.821,82.061,0
01.08.2018 10:00,25.6,0,25.6,0,25.6,20.116,65.215,-7.383,21.5,18.847,-26.231,9.29625,0,90.568,88.721,7.06515
01.08.2018 10:15,26.84,0,26.84,0,26.84,20.132,78.466,-6.941,21.5,18.87,-25.811,7.2235,0,116.72,114.533,5.48986
01.08.2018 10:30,28.16,0,28.16,0,28.16,20.152,49.544,-6.135,21.5,18.901,-25.035,15.774,0,133.04,130.29,11.98824
01.08.2018 10:45,29,0,29,0,29,20.176,91.053,-5.741,21.5,18.917,-24.658,6.23675,0,145.053,142.093,4.73993
01.08.2018 11:00,24.6,0,24.864,0.264,24.6,20.196,91.801,-5.646,21.5,18.984,-24.63,1.91375,0,179.45,175.76,1.45445
01.08.2018 11:15,24.08,0,24.34,0.26,24.08,20.221,78.917,-5.418,21.5,19.033,-24.451,4.61075,0.012,275.84,270.073,3.50417
01.08.2018 11:30,25.56,0,25.612,0.052,25.56,20.243,76.079,-4.69,21.5,19.114,-23.805,6.59225,0,214.13,209.86,5.01011
01.08.2018 11:45,27.6,0,27.6,0,27.6,20.258,78.854,-4.742,21.5,19.127,-23.869,7.8865,0,154.117,151.12,5.99374
01.08.2018 12:00,30.6,0,30.6,0,30.6,20.279,80.178,-4.842,21.5,19.149,-23.991,10.5555,0,120.143,117.857,8.02218
01.08.2018 12:15,30.4,0,30.4,0,30.4,20.297,93.783,-5.024,21.5,19.157,-24.181,6.95425,0,128.37,125.88,5.28523
01.08.2018 12:30,28.04,0,28.04,0,28.04,20.34,95.84,-4.973,21.5,19.227,-24.2,4.08,0,133.273,130.747,3.1008
01.08.2018 12:45,26.68,0,26.68,0,26.68,20.352,77.207,-4.866,21.5,19.296,-24.161,7.37825,0,114.277,112.133,5.60747
01.08.2018 13:00,28.64,0,28.64,0,28.64,20.37,77.081,-4.812,21.5,19.314,-24.125,9.36975,0,106.487,104.483,7.12101
01.08.2018 13:15,26.68,0,26.68,0,26.68,20.38,76.876,-4.635,21.5,19.315,-23.951,7.461,0,89.55,87.898,5.67036
01.08.2018 13:30,26.08,0,26.08,0,26.08,20.389,74.836,-4.476,21.5,19.339,-23.815,7.371,0,73.107,71.781,5.60196
01.08.2018 13:45,27.88,0,27.88,0,27.88,20.426,70.974,-4.474,21.5,19.356,-23.83,10.1365,0,69.904,68.627,7.70374
01.08.2018 14:00,30.16,0,30.16,0,30.16,20.455,79.558,-4.773,21.5,19.415,-24.188,10.2705,0,76.948,75.563,7.80558
01.08.2018 14:15,26,0,26,0,26,20.462,84.349,-6.506,21.5,19.42,-25.926,4.91275,0,73.781,72.45,3.73369
01.08.2018 14:30,24.84,0,24.84,0,24.84,20.477,63.537,-7.455,21.5,19.429,-26.884,8.95575,0,76.55,75.137,6.80637
01.08.2018 14:45,25.96,0,25.96,0,25.96,20.493,67.145,-7.936,21.5,19.471,-27.407,9.17375,0,64.837,63.633,6.97205
01.08.2018 15:00,25.24,0,25.24,0,25.24,20.51,75.979,-8.282,21.5,19.486,-27.768,6.24525,0,52.604,51.748,4.74639
01.08.2018 15:15,24.96,0,24.96,0,24.96,20.551,69.228,-8.452,21.5,19.507,-27.959,7.653,0,32.487,31.753,5.81628
01.08.2018 15:30,27.12,0,27.12,0,27.12,20.564,70.961,-8.773,21.5,19.503,-28.276,9.37975,0,40.287,39.26,7.12861
01.08.2018 15:45,28.4,0,28.4,0,28.4,20.582,76.798,-8.913,21.5,19.491,-28.404,9.2005,0,19.734,19.289,6.99238
01.08.2018 16:00,31.08,0,31.08,0,31.08,20.598,83.724,-8.943,21.5,19.527,-28.469,10.149,0,8.281,8.095,7.71324
01.08.2018 16:15,30.76,0,30.76,0,30.76,20.619,49.041,-9.196,21.5,19.601,-28.797,18.49975,0,3.493,3.42,14.05981
01.08.2018 16:30,32.84,0,32.84,0,32.84,20.646,73.765,-9.51,21.5,19.616,-29.126,14.39875,0,0.399,0.35,10.94305
01.08.2018 16:45,30.36,0,30.36,0,30.36,20.668,74.778,-9.583,21.5,19.633,-29.216,11.6655,0,0,0,8.86578
01.08.2018 17:00,31.48,0,31.48,0,31.48,20.685,78.713,-9.684,21.5,19.653,-29.337,11.80175,0,0,0,8.96933
01.08.2018 17:15,33.12,0,33.12,0,33.12,20.692,76.325,-9.659,21.5,19.634,-29.293,14.03875,0,0,0,10.66945
01.08.2018 17:30,35.16,0,35.16,0,35.16,20.702,77.724,-9.693,21.5,19.667,-29.36,15.729,0,0,0,11.95404
01.08.2018 17:45,37,0,37,0,37,20.71,96.782,-9.781,21.5,19.712,-29.493,12.8045,0,0,0,9.73142
01.08.2018 18:00,36.16,0,36.16,0,36.16,20.744,95.199,-9.956,21.5,19.727,-29.683,12.36025,0,0,0,9.39379
01.08.2018 18:15,34.92,0,34.92,0,34.92,20.757,96.284,-9.98,21.5,19.775,-29.755,10.849,0,0,0,8.24524
01.08.2018 18:30,36.76,0,36.76,0,36.76,20.774,78.382,-9.86,21.5,19.794,-29.654,17.1645,0,0,0,13.04502
01.08.2018 18:45,39.28,0,39.28,0,39.28,20.78,101.328,-9.672,21.5,19.841,-29.513,13.948,0,0,0,10.60048
01.08.2018 19:00,37.48,0,37.48,0,37.48,20.799,91.831,-9.521,21.5,19.839,-29.36,14.52225,0,0,0,11.03691
01.08.2018 19:15,36.64,0,36.64,0,36.64,20.82,82.326,-9.396,21.5,19.847,-29.243,16.0585,0,0,0,12.20446
01.08.2018 19:30,37.52,0,37.52,0,37.52,20.841,82.629,-9.263,21.5,19.903,-29.166,16.86275,0,0,0,12.81569
01.08.2018 19:45,39.56,0,39.56,0,39.56,20.869,61.463,-9.093,21.5,19.914,-29.008,24.19425,0,0,0,18.38763
01.08.2018 20:00,37.76,0,37.76,0,37.76,20.885,95.416,-8.919,21.5,19.909,-28.827,13.906,0,0,0,10.56856
01.08.2018 20:15,36.24,0,36.24,0,36.24,20.888,95.985,-8.711,21.5,19.92,-28.632,12.24375,0,0,0,9.30525
01.08.2018 20:30,35.8,0,35.8,0,35.8,20.909,78.958,-8.589,21.5,20.005,-28.594,16.0605,0,0,0,12.20598
01.08.2018 20:45,35.84,0,35.84,0,35.84,20.927,78.097,-8.436,21.5,20.021,-28.457,16.31575,0,0,0,12.39997
01.08.2018 21:00,36.16,0,36.16,0,36.16,20.95,76.95,-8.261,21.5,19.989,-28.25,16.9225,0,0,0,12.8611
01.08.2018 21:15,22.52,0,22.52,0,22.52,20.959,25.928,-8.184,18,20.011,-28.195,16.038,0,0,0,0
01.08.2018 21:30,22.52,0,22.52,0,22.52,20.965,6.793,-8.103,18,19.881,-27.984,20.82175,0,0,0,0
01.08.2018 21:45,21.24,0,21.24,0,21.24,20.958,7.955,-8.076,18,19.817,-27.894,19.25125,0,0,0,0
01.08.2018 22:00,14.8,0,14.8,0,14.8,20.957,8.395,-7.949,18,19.744,-27.693,12.70125,0,0,0,0
01.08.2018 22:15,13.88,0,13.88,0,13.88,20.917,8.55,-7.762,18,19.668,-27.43,11.7425,0,0,0,0
01.08.2018 22:30,14,0,14,0,14,20.897,9.313,-7.81,18,19.591,-27.401,11.67175,0,0,0,0
01.08.2018 22:45,13.52,0,13.52,0,13.52,20.862,9.686,-7.936,18,19.504,-27.44,11.0985,0,0,0,0
01.08.2018 23:00,13.4,0,13.4,0,13.4,20.838,8.498,-7.724,18,19.449,-27.173,11.2755,0,0,0,0
01.08.2018 23:15,11.72,0,11.72,0,11.72,20.814,9.079,-7.571,18,19.416,-26.987,9.45025,0,0,0,0
01.08.2018 23:30,10.6,0,10.6,0,10.6,20.785,10.043,-7.504,18,19.336,-26.841,8.08925,0,0,0,0
01.08.2018 23:45,14.76,0,14.76,0,14.76,20.751,4.811,-7.445,18,19.291,-26.736,13.55725,0,0,0,0
01.09.2018 00:00,13.48,0,13.48,0,13.48,20.72,7.832,-7.199,18,19.257,-26.455,11.522,0,0,0,0
01.09.2018 00:15,14.32,0,14.32,0,14.32,20.678,8.8,-6.784,18,19.213,-25.996,12.12,0,0,0,0
01.09.2018 00:30,13.92,0,13.92,0,13.92,20.651,9.144,-6.721,18,19.209,-25.93,11.634,0,0,0,0
01.09.2018 00:45,12.64,0,12.64,0,12.64,20.613,9.512,-6.865,18,19.127,-25.992,10.262,0,0,0,0
01.09.2018 01:00,9.68,0,9.68,0,9.68,20.592,9.986,-6.687,18,19.067,-25.754,7.1835,0,0,0,0
01.09.2018 01:15,14.04,0,14.04,0,14.04,20.573,5.877,-5.295,18,19.036,-24.331,12.57075,0,0,0,0
01.09.2018 01:30,12.88,0,12.88,0,12.88,20.523,8.062,-4.439,18,19.027,-23.466,10.8645,0,0,0,0
01.09.2018 01:45,13.2,0,13.2,0,13.2,20.502,8.396,-4.092,18,19.023,-23.115,11.101,0,0,0,0
01.09.2018 02:00,13.72,0,13.72,0,13.72,20.468,8.822,-4.123,18,18.991,-23.114,11.5145,0,0,0,0
01.09.2018 02:15,13.8,0,13.8,0,13.8,20.431,9.549,-4.298,18,18.983,-23.282,11.41275,0,0,0,0
01.09.2018 02:30,8.88,0,8.88,0,8.88,20.409,9.615,-4.411,18,18.954,-23.365,6.47625,0,0,0,0
01.09.2018 02:45,12.84,0,12.84,0,12.84,20.377,5.794,-4.394,18,18.897,-23.291,11.3915,0,0,0,0
01.09.2018 03:00,14.2,0,14.2,0,14.2,20.352,7.015,-4.351,18,18.907,-23.258,12.44625,0,0,0,0
01.09.2018 03:15,16.52,0,16.52,0,16.52,20.318,8.473,-4.229,18,18.84,-23.069,14.40175,0,0,0,0
01.09.2018 03:30,14,0,14,0,14,20.289,8.63,-4.021,18,18.836,-22.857,11.8425,0,0,0,0
01.09.2018 03:45,13.68,0,13.68,0,13.68,20.273,8.783,-3.747,18,18.814,-22.561,11.48425,0,0,0,0
01.09.2018 04:00,13.04,0,13.04,0,13.04,20.245,9.22,-3.525,18,18.779,-22.304,10.735,0,0,0,0
01.09.2018 04:15,8.6,0,8.6,0,8.6,20.232,9.33,-3.189,18,18.776,-21.965,6.2675,0,0,0,0
01.09.2018 04:30,13.96,0,13.96,0,13.96,20.193,5.499,-2.862,18,18.773,-21.635,12.58525,0,0,0,0
01.09.2018 04:45,13.68,0,13.68,0,13.68,20.18,8.128,-2.666,18,18.762,-21.428,11.648,0,0,0,0
01.09.2018 05:00,14.16,0,14.16,0,14.16,20.149,8.753,-2.493,18,18.758,-21.251,11.97175,0,0,0,0
01.09.2018 05:15,17.92,0,17.92,0,17.92,20.124,7.901,-2.459,18.3231,18.685,-21.143,15.94475,0,0,0,0
01.09.2018 05:30,18.44,0,18.44,0,18.44,20.11,10.153,-2.585,18.7718,18.683,-21.268,15.90175,0,0,0,0
01.09.2018 05:45,19.72,0,19.72,0,19.72,20.1,14.753,-2.757,19.2205,18.707,-21.464,16.03175,0,0,0,0
01.09.2018 06:00,23.72,0,23.72,0,23.72,20.109,17.185,-2.838,19.6692,18.775,-21.612,19.42375,0,0,0,0
01.09.2018 06:15,24.04,0,24.04,0,24.04,20.118,35.797,-2.854,20.1179,18.826,-21.68,15.09075,0,0,0,0
01.09.2018 06:30,23.28,0,23.28,0,23.28,20.142,35.566,-2.78,20.5667,18.915,-21.694,14.3885,0,0,0,0
01.09.2018 06:45,24.68,0,24.68,0,24.68,20.154,36.008,-2.687,21.0154,18.992,-21.679,15.678,0,0,0,0
01.09.2018 07:00,25.64,0,25.64,0,25.64,20.17,35.976,-2.489,21.4641,19.077,-21.565,16.646,0,0,0,0
01.09.2018 07:15,29.44,0,29.44,0,29.44,20.202,67.811,-2.248,21.5,19.14,-21.388,12.48725,0,0,0,0
01.09.2018 07:30,30.6,0,30.6,0,30.6,20.225,79.921,-2.043,21.5,19.251,-21.294,10.61975,0,2.879,2.777,0
01.09.2018 07:45,36,0,36,0,36,20.268,72.961,-1.861,21.5,19.338,-21.199,17.75975,0,10.793,10.496,0
01.09.2018 08:00,34.88,0,34.88,0,34.88,20.298,92.743,-1.924,21.5,19.413,-21.337,11.69425,230.587,38.812,20.273,0
01.09.2018 08:15,31.36,0,31.36,0,31.36,20.323,60.817,-1.945,21.5,19.541,-21.486,16.15575,459.883,79.138,28.6,0
01.09.2018 08:30,26.6,0,26.696,0.096,26.6,20.357,76.459,-1.811,21.5,19.66,-21.471,7.58125,552.093,115.407,35.602,0
01.09.2018 08:45,26.6,0,27.2,0.6,26.6,20.392,76.744,-1.639,21.5,19.8,-21.439,8.014,612.11,157.13,48.121,0
01.09.2018 09:00,26.44,0,27.1,0.66,26.44,20.452,74.881,-1.348,21.5,19.971,-21.319,8.37975,661.33,230.757,91.472,0
01.09.2018 09:15,27.72,0,27.932,0.212,27.72,20.497,69.95,-1.069,21.5,20.059,-21.128,10.4445,706.093,302.467,132.753,0
01.09.2018 09:30,30.44,0,31.048,0.608,30.44,20.553,74.494,-0.98,21.5,20.085,-21.065,12.4245,454.867,262.843,141.033,0
01.09.2018 09:45,30.96,0,31.436,0.476,30.96,20.609,72.247,-0.848,21.5,20.172,-21.02,13.37425,362.277,313.173,203.547,0
01.09.2018 10:00,30.96,0,31.332,0.372,30.96,20.677,70.805,-0.522,21.5,20.228,-20.75,13.63075,74.487,228.123,200.493,0
01.09.2018 10:15,27.44,0,31.288,3.848,27.44,20.733,70.244,-0.342,21.5,20.25,-20.592,13.727,24.348,170.097,158.723,0
01.09.2018 10:30,18.24,0.068,32.54,14.368,18.172,20.784,70.654,-0.099,21.5,20.352,-20.45,14.8765,19.103,209.207,198.363,0
01.09.2018 10:45,28.84,0,32.864,4.024,28.84,20.831,66.962,0.879,21.5,20.49,-19.612,16.1235,9.523,189.72,182.39,0
01.09.2018 11:00,27.36,0,35.972,8.612,27.36,20.906,67.737,0.624,21.5,20.541,-19.917,19.03775,0,113.693,111.35,0
01.09.2018 11:15,23.16,0,31.632,8.472,23.16,20.964,66.799,-0.183,21.5,20.608,-20.79,14.93225,124.193,249.383,197.07,0
01.09.2018 11:30,21.48,0,31.16,9.68,21.48,21.018,86.797,-0.454,21.5,20.632,-21.086,9.46075,87.353,331.8,291.113,0
01.09.2018 11:45,24.92,0,33.488,8.568,24.92,21.061,75.686,-0.285,21.5,20.684,-20.969,14.5665,95.54,319.57,275.703,11.07054
01.09.2018 12:00,22.4,0,32.844,10.444,22.4,21.123,72.907,-0.104,21.5,20.723,-20.827,14.61725,63.271,324.877,293.633,11.10911
01.09.2018 12:15,20,0,31.7,11.7,20,21.172,72.659,-0.262,21.5,20.751,-21.014,13.53525,22.563,235.33,221.873,10.28679
01.09.2018 12:30,23.72,0,32.024,8.304,23.72,21.198,71.434,-0.111,21.5,20.812,-20.923,14.1655,48.864,198.917,176.033,10.76578
01.09.2018 12:45,19.44,0,28.064,8.624,19.44,21.264,69.332,-0.314,21.5,20.829,-21.142,10.731,33.343,317.433,298.453,8.15556
01.09.2018 13:00,17.76,0.076,32.62,14.936,17.684,21.314,52.859,-0.655,21.5,20.838,-21.493,19.40525,2.716,289.047,282.2,14.74799
01.09.2018 13:15,11.04,2.132,30.632,21.724,8.908,21.344,63.462,-0.639,21.5,20.849,-21.488,14.7665,0.197,315.83,309.293,11.22254
01.09.2018 13:30,19.36,0.304,32.3,13.244,19.056,21.393,65.192,-0.352,21.5,20.928,-21.279,16.002,1.537,244.82,239.153,12.16152
01.09.2018 13:45,23.72,0,32.444,8.724,23.72,21.424,75.153,-0.221,21.5,21.068,-21.289,13.65575,4.853,199.143,193.7,10.37837
01.09.2018 14:00,23.8,0,32.284,8.484,23.8,21.48,73.323,-0.418,21.5,21.137,-21.555,13.95325,0.191,148.577,145.627,10.60447
01.09.2018 14:15,24.16,0,33.864,9.704,24.16,21.515,72.809,-0.471,21.5,21.168,-21.639,15.66175,0.031,144.497,141.607,11.90293
01.09.2018 14:30,22.8,0,30.964,8.164,22.8,21.546,66.365,-0.52,21.5,21.119,-21.639,14.37275,0,135.973,133.347,10.92329
01.09.2018 14:45,17.32,0,29.86,12.54,17.32,21.591,49.756,-0.711,21.5,21.146,-21.857,17.421,0,122.843,120.48,13.23996
01.09.2018 15:00,20.08,0,29.356,9.276,20.08,21.636,48.584,-0.913,21.5,21.176,-22.088,17.21,0,99.436,97.513,13.0796
01.09.2018 15:15,24.36,0,27.484,3.124,24.36,21.663,45.676,-1.135,21.5,21.206,-22.341,16.065,0,69.6,68.315,12.2094
01.09.2018 15:30,25.4,0,26.912,1.512,25.4,21.704,41.449,-1.575,21.5,21.19,-22.765,16.54975,1.029,55.949,54.739,12.57781
01.09.2018 15:45,27.16,0,28.484,1.324,27.16,21.728,41.13,-2.131,21.5,21.174,-23.305,18.2015,9.215,30.981,29.799,13.83314
01.09.2018 16:00,28.76,0,29.488,0.728,28.76,21.762,40.937,-2.587,21.5,21.18,-23.767,19.25375,37.824,19.73,17.099,14.63285
01.09.2018 16:15,31.6,0,31.6,0,31.6,21.787,42.134,-3.111,21.5,21.141,-24.251,21.0665,0.38,6.808,6.686,16.01054
01.09.2018 16:30,30.28,0,30.28,0,30.28,21.796,43.053,-3.613,21.5,21.178,-24.791,19.51675,0,0.837,0.781,14.83273
01.09.2018 16:45,35.16,0,35.16,0,35.16,21.828,52.975,-4.008,21.5,21.181,-25.189,21.91625,0,0,0,16.65635
01.09.2018 17:00,33.92,0,33.92,0,33.92,21.847,67.78,-4.307,21.5,21.156,-25.463,16.975,0,0,0,12.901
01.09.2018 17:15,36.32,0,36.32,0,36.32,21.848,63.347,-4.545,21.5,21.134,-25.678,20.48325,0,0,0,15.56727
01.09.2018 17:30,35.4,0,35.4,0,35.4,21.861,66.909,-4.686,21.5,21.121,-25.806,18.67275,0,0,0,14.19129
01.09.2018 17:45,34.6,0,34.6,0,34.6,21.893,64.685,-4.69,21.5,21.129,-25.819,18.42875,0,0,0,14.00585
01.09.2018 18:00,30.84,0,30.84,0,30.84,21.897,45.486,-4.852,21.5,21.14,-25.992,19.4685,0,0,0,14.79606
01.09.2018 18:15,28.56,0,28.56,0,28.56,21.917,48.232,-5.116,21.5,21.13,-26.247,16.502,0,0,0,12.54152
01.09.2018 18:30,31.24,0,31.24,0,31.24,21.947,60.45,-5.348,21.5,21.111,-26.459,16.1275,0,0,0,12.2569
01.09.2018 18:45,33.08,0,33.08,0,33.08,21.951,64.983,-5.536,21.5,21.093,-26.629,16.83425,0,0,0,12.79403
01.09.2018 19:00,33.48,0,33.48,0,33.48,21.964,68.237,-5.638,21.5,21.094,-26.732,16.42075,0,0,0,12.47977
01.09.2018 19:15,33.48,0,33.48,0,33.48,21.978,68.015,-5.732,21.5,21.088,-26.82,16.47625,0,0,0,12.52195
01.09.2018 19:30,33.28,0,33.28,0,33.28,21.991,68.17,-5.816,21.5,21.086,-26.902,16.2375,0,0,0,12.3405
01.09.2018 19:45,33.44,0,33.44,0,33.44,21.994,68.951,-5.897,21.5,21.079,-26.976,16.20225,0,0,0,12.31371
01.09.2018 20:00,33.6,0,33.6,0,33.6,22.012,66.426,-5.962,21.5,21.066,-27.028,16.9935,0,0,0,12.91506
01.09.2018 20:15,31.24,0,31.24,0,31.24,22.036,67.102,-6.086,21.5,21.102,-27.188,14.4645,0,0,0,10.99302
01.09.2018 20:30,29.64,0,29.64,0,29.64,22.045,53.357,-6.186,21.5,21.081,-27.266,16.30075,0,0,0,12.38857
01.09.2018 20:45,27.68,0,27.68,0,27.68,22.049,49.385,-6.304,21.5,21.058,-27.362,15.33375,0,0,0,11.65365
01.09.2018 21:00,22.72,0,22.72,0,22.72,22.063,48.696,-6.473,21.5,21.043,-27.516,10.546,0,0,0,0
01.09.2018 21:15,21.04,0,21.04,0,21.04,22.064,8.405,-6.581,18,21.001,-27.582,18.93875,0,0,0,0
01.09.2018 21:30,10.2,0,10.2,0,10.2,22.039,10.984,-6.634,18,20.916,-27.55,7.454,0,0,0,0
01.09.2018 21:45,14,0,14,0,14,22.029,4.932,-6.627,18,20.831,-27.458,12.767,0,0,0,0
01.09.2018 22:00,14.2,0,14.2,0,14.2,21.99,7.098,-6.666,18,20.772,-27.438,12.4255,0,0,0,0
01.09.2018 22:15,13.24,0,13.24,0,13.24,21.949,8.423,-6.826,18,20.688,-27.514,11.13425,0,0,0,0
01.09.2018 22:30,9,0,9,0,9,21.907,9.149,-7.055,18,20.591,-27.646,6.71275,0,0,0,0
01.09.2018 22:45,11.92,0,11.92,0,11.92,21.877,6.008,-7.304,18,20.533,-27.838,10.418,0,0,0,0
01.09.2018 23:00,14.08,0,14.08,0,14.08,21.824,5.84,-7.593,18,20.479,-28.072,12.62,0,0,0,0
01.09.2018 23:15,11.52,0,11.52,0,11.52,21.801,8.06,-7.836,18,20.435,-28.271,9.505,0,0,0,0
01.09.2018 23:30,8.44,0,8.44,0,8.44,21.756,8.756,-8.014,18,20.333,-28.347,6.251,0,0,0,0
01.09.2018 23:45,11.32,0,11.32,0,11.32,21.72,6.036,-8.158,18,20.29,-28.448,9.811,0,0,0,0
01.10.2018 00:00,14.2,0,14.2,0,14.2,21.681,5.467,-8.311,18,20.229,-28.54,12.83325,0,0,0,0
01.10.2018 00:15,12.36,0,12.36,0,12.36,21.633,7.754,-8.488,18,20.174,-28.662,10.4215,0,0,0,0
01.10.2018 00:30,8.32,0,8.32,0,8.32,21.595,8.89,-8.656,18,20.107,-28.763,6.0975,0,0,0,0
01.10.2018 00:45,10.96,0,10.96,0,10.96,21.555,5.847,-8.703,18,20.085,-28.788,9.49825,0,0,0,0
01.10.2018 01:00,13.24,0,13.24,0,13.24,21.511,5.727,-8.731,18,20.042,-28.773,11.80825,0,0,0,0
01.10.2018 01:15,13.32,0,13.32,0,13.32,21.469,7.686,-8.833,18,20.011,-28.844,11.3985,0,0,0,0
01.10.2018 01:30,8.44,0,8.44,0,8.44,21.427,8.74,-8.917,18,19.925,-28.842,6.255,0,0,0,0
01.10.2018 01:45,10.24,0,10.24,0,10.24,21.383,6.185,-9.108,18,19.893,-29.002,8.69375,0,0,0,0
01.10.2018 02:00,13.52,0,13.52,0,13.52,21.347,4.47,-10.138,18.0684,19.839,-29.977,12.4025,0,0,0,0
01.10.2018 02:15,13.32,0,13.32,0,13.32,21.297,8.412,-10.945,18.2393,19.744,-30.689,11.217,0,0,0,0
01.10.2018 02:30,12.72,0,12.72,0,12.72,21.262,7.906,-10.854,18.4102,19.713,-30.567,10.7435,0,0,0,0
01.10.2018 02:45,13.52,0,13.52,0,13.52,21.211,8.206,-10.426,18.5811,19.695,-30.122,11.4685,0,0,0,0
01.10.2018 03:00,14.6,0,14.6,0,14.6,21.174,8.247,-10.552,18.752,19.658,-30.21,12.53825,0,0,0,0
01.10.2018 03:15,14.48,0,14.48,0,14.48,21.151,7.877,-10.92,18.9229,19.634,-30.555,12.51075,0,0,0,0
01.10.2018 03:30,16.92,0,16.92,0,16.92,21.139,8.263,-11.397,19.0938,19.624,-31.021,14.85425,0,0,0,0
01.10.2018 03:45,14.48,0,14.48,0,14.48,21.09,10.551,-12.099,19.2646,19.607,-31.706,11.84225,0,0,0,0
01.10.2018 04:00,15.36,0,15.36,0,15.36,21.079,7.272,-12.671,19.4355,19.598,-32.269,13.542,0,0,0,0
01.10.2018 04:15,18.08,0,18.08,0,18.08,21.051,18.843,-13.279,19.6064,19.574,-32.853,13.36925,0,0,0,0
01.10.2018 04:30,18.4,0,18.4,0,18.4,21.037,11.387,-13.896,19.7773,19.554,-33.45,15.55325,0,0,0,0
01.10.2018 04:45,18.4,0,18.4,0,18.4,21.018,15.278,-14.049,19.9482,19.546,-33.596,14.5805,0,0,0,0
01.10.2018 05:00,18.72,0,18.72,0,18.72,21.003,15.324,-14.168,20.1191,19.561,-33.73,14.889,0,0,0,0
01.10.2018 05:15,18.32,0,18.32,0,18.32,20.994,15.909,-14.375,20.29,19.589,-33.964,14.34275,0,0,0,0
01.10.2018 05:30,21.68,0,21.68,0,21.68,20.99,16.364,-14.667,20.4609,19.608,-34.274,17.589,0,0,0,0
01.10.2018 05:45,23.6,0,23.6,0,23.6,20.991,35.166,-14.874,20.6318,19.621,-34.495,14.8085,0,0,0,0
01.10.2018 06:00,24.96,0,24.96,0,24.96,20.992,35.774,-15.084,20.8027,19.635,-34.719,16.0165,0,0,0,0
01.10.2018 06:15,20.36,0,20.36,0,20.36,20.988,45.043,-15.183,20.9736,19.643,-34.825,9.09925,0,0,0,0
