Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-03-28 05:00:00,Canada,Québec,CA-QC,0.0,28.34,100.0,100.0,hydroquebec.com,false,
2023-03-28 06:00:00,Canada,Québec,CA-QC,0.0,28.38,100.0,100.0,hydroquebec.com,false,
2023-03-28 07:00:00,Canada,Québec,CA-QC,0.0,28.42,100.0,100.0,hydroquebec.com,false,
2023-03-28 08:00:00,Canada,Québec,CA-QC,0.0,28.28,100.0,100.0,hydroquebec.com,false,
2023-03-28 09:00:00,Canada,Québec,CA-QC,0.0,28.04,100.0,100.0,hydroquebec.com,false,
2023-03-28 10:00:00,Canada,Québec,CA-QC,0.0,27.71,100.0,100.0,hydroquebec.com,false,
2023-03-28 11:00:00,Canada,Québec,CA-QC,0.0,27.44,100.0,100.0,hydroquebec.com,false,
2023-03-28 12:00:00,Canada,Québec,CA-QC,0.0,27.39,100.0,100.0,hydroquebec.com,false,
2023-03-28 13:00:00,Canada,Québec,CA-QC,0.0,27.53,100.0,100.0,hydroquebec.com,false,
2023-03-28 14:00:00,Canada,Québec,CA-QC,0.03,27.77,99.99,99.99,hydroquebec.com,false,
2023-03-28 15:00:00,Canada,Québec,CA-QC,0.03,27.89,99.99,99.99,hydroquebec.com,false,
2023-03-28 16:00:00,Canada,Québec,CA-QC,0.0,27.92,100.0,100.0,hydroquebec.com,false,
2023-03-28 17:00:00,Canada,Québec,CA-QC,0.0,27.93,100.0,100.0,hydroquebec.com,false,
2023-03-28 18:00:00,Canada,Québec,CA-QC,0.0,27.94,100.0,100.0,hydroquebec.com,false,
2023-03-28 19:00:00,Canada,Québec,CA-QC,0.0,27.94,100.0,100.0,hydroquebec.com,false,
2023-03-28 20:00:00,Canada,Québec,CA-QC,0.0,27.86,100.0,100.0,hydroquebec.com,false,
2023-03-28 21:00:00,Canada,Québec,CA-QC,0.0,27.74,100.0,100.0,hydroquebec.com,false,
2023-03-28 22:00:00,Canada,Québec,CA-QC,0.0,27.64,100.0,100.0,hydroquebec.com,false,
2023-03-28 23:00:00,Canada,Québec,CA-QC,0.0,27.56,100.0,100.0,hydroquebec.com,false,
2023-03-29 00:00:00,Canada,Québec,CA-QC,0.0,27.51,100.0,100.0,hydroquebec.com,false,
2023-03-29 01:00:00,Canada,Québec,CA-QC,0.0,27.58,100.0,100.0,hydroquebec.com,false,
2023-03-29 02:00:00,Canada,Québec,CA-QC,0.0,27.69,100.0,100.0,hydroquebec.com,false,
2023-03-29 03:00:00,Canada,Québec,CA-QC,0.0,27.86,100.0,100.0,hydroquebec.com,false,
2023-03-29 04:00:00,Canada,Québec,CA-QC,0.0,27.97,100.0,100.0,hydroquebec.com,false,
2023-03-29 05:00:00,Canada,Québec,CA-QC,0.0,27.98,100.0,100.0,hydroquebec.com,false,
2023-03-29 06:00:00,Canada,Québec,CA-QC,0.0,28.02,100.0,100.0,hydroquebec.com,false,
2023-03-29 07:00:00,Canada,Québec,CA-QC,0.0,27.95,100.0,100.0,hydroquebec.com,false,
2023-03-29 08:00:00,Canada,Québec,CA-QC,0.0,27.79,100.0,100.0,hydroquebec.com,false,
2023-03-29 09:00:00,Canada,Québec,CA-QC,0.0,27.66,100.0,100.0,hydroquebec.com,false,
2023-03-29 10:00:00,Canada,Québec,CA-QC,0.0,27.44,100.0,100.0,hydroquebec.com,false,
2023-03-29 11:00:00,Canada,Québec,CA-QC,0.0,27.33,100.0,100.0,hydroquebec.com,false,
2023-03-29 12:00:00,Canada,Québec,CA-QC,0.0,27.48,100.0,100.0,hydroquebec.com,false,
2023-03-29 13:00:00,Canada,Québec,CA-QC,0.0,27.67,100.0,100.0,hydroquebec.com,false,
2023-03-29 14:00:00,Canada,Québec,CA-QC,0.0,27.83,100.0,100.0,hydroquebec.com,false,
2023-03-29 15:00:00,Canada,Québec,CA-QC,0.0,27.94,100.0,100.0,hydroquebec.com,false,
2023-03-29 16:00:00,Canada,Québec,CA-QC,0.0,28.02,100.0,100.0,hydroquebec.com,false,
2023-03-29 17:00:00,Canada,Québec,CA-QC,0.0,28.15,100.0,100.0,hydroquebec.com,false,
2023-03-29 18:00:00,Canada,Québec,CA-QC,0.0,28.23,100.0,100.0,hydroquebec.com,false,
2023-03-29 19:00:00,Canada,Québec,CA-QC,0.0,28.11,100.0,100.0,hydroquebec.com,false,
2023-03-29 20:00:00,Canada,Québec,CA-QC,0.0,27.99,100.0,100.0,hydroquebec.com,false,
2023-03-29 21:00:00,Canada,Québec,CA-QC,0.0,27.88,100.0,100.0,hydroquebec.com,false,
2023-03-29 22:00:00,Canada,Québec,CA-QC,0.0,27.7,100.0,100.0,hydroquebec.com,false,
2023-03-29 23:00:00,Canada,Québec,CA-QC,0.0,27.52,100.0,100.0,hydroquebec.com,false,
2023-03-30 00:00:00,Canada,Québec,CA-QC,0.0,27.37,100.0,100.0,hydroquebec.com,false,
2023-03-30 01:00:00,Canada,Québec,CA-QC,0.0,27.28,100.0,100.0,hydroquebec.com,false,
2023-03-30 02:00:00,Canada,Québec,CA-QC,0.0,27.23,100.0,100.0,hydroquebec.com,false,
2023-03-30 03:00:00,Canada,Québec,CA-QC,0.0,27.3,100.0,100.0,hydroquebec.com,false,
2023-03-30 04:00:00,Canada,Québec,CA-QC,0.0,27.33,100.0,100.0,hydroquebec.com,false,
2023-03-30 05:00:00,Canada,Québec,CA-QC,0.0,27.22,100.0,100.0,hydroquebec.com,false,
2023-03-30 06:00:00,Canada,Québec,CA-QC,0.0,27.2,100.0,100.0,hydroquebec.com,false,
2023-03-30 07:00:00,Canada,Québec,CA-QC,0.0,27.13,100.0,100.0,hydroquebec.com,false,
2023-03-30 08:00:00,Canada,Québec,CA-QC,0.0,26.88,100.0,100.0,hydroquebec.com,false,
2023-03-30 09:00:00,Canada,Québec,CA-QC,0.0,26.66,100.0,100.0,hydroquebec.com,false,
2023-03-30 10:00:00,Canada,Québec,CA-QC,0.0,26.54,100.0,100.0,hydroquebec.com,false,
2023-03-30 11:00:00,Canada,Québec,CA-QC,0.0,26.48,100.0,100.0,hydroquebec.com,false,
2023-03-30 12:00:00,Canada,Québec,CA-QC,0.0,26.55,100.0,100.0,hydroquebec.com,false,
2023-03-30 13:00:00,Canada,Québec,CA-QC,0.0,26.67,100.0,100.0,hydroquebec.com,false,
2023-03-30 14:00:00,Canada,Québec,CA-QC,0.0,26.69,100.0,100.0,hydroquebec.com,false,
2023-03-30 15:00:00,Canada,Québec,CA-QC,0.0,26.68,100.0,100.0,hydroquebec.com,false,
2023-03-30 16:00:00,Canada,Québec,CA-QC,0.0,26.67,100.0,100.0,hydroquebec.com,false,
2023-03-30 17:00:00,Canada,Québec,CA-QC,0.0,26.75,100.0,100.0,hydroquebec.com,false,
2023-03-30 18:00:00,Canada,Québec,CA-QC,0.0,26.9,100.0,100.0,hydroquebec.com,false,
2023-03-30 19:00:00,Canada,Québec,CA-QC,0.0,26.9,100.0,100.0,hydroquebec.com,false,
2023-03-30 20:00:00,Canada,Québec,CA-QC,0.0,26.79,100.0,100.0,hydroquebec.com,false,
2023-03-30 21:00:00,Canada,Québec,CA-QC,0.0,26.72,100.0,100.0,hydroquebec.com,false,
2023-03-30 22:00:00,Canada,Québec,CA-QC,0.0,26.62,100.0,100.0,hydroquebec.com,false,
2023-03-30 23:00:00,Canada,Québec,CA-QC,0.0,26.45,100.0,100.0,hydroquebec.com,false,
2023-03-31 00:00:00,Canada,Québec,CA-QC,0.0,26.46,100.0,100.0,hydroquebec.com,false,
2023-03-31 01:00:00,Canada,Québec,CA-QC,0.0,26.6,100.0,100.0,hydroquebec.com,false,
2023-03-31 02:00:00,Canada,Québec,CA-QC,0.0,26.74,100.0,100.0,hydroquebec.com,false,
2023-03-31 03:00:00,Canada,Québec,CA-QC,0.0,26.88,100.0,100.0,hydroquebec.com,false,
2023-03-31 04:00:00,Canada,Québec,CA-QC,0.0,26.98,100.0,100.0,hydroquebec.com,false,
2023-03-31 05:00:00,Canada,Québec,CA-QC,0.0,27.14,100.0,100.0,hydroquebec.com,false,
2023-03-31 06:00:00,Canada,Québec,CA-QC,0.0,27.28,100.0,100.0,hydroquebec.com,false,
2023-03-31 07:00:00,Canada,Québec,CA-QC,0.0,27.23,100.0,100.0,hydroquebec.com,false,
2023-03-31 08:00:00,Canada,Québec,CA-QC,0.0,27.16,100.0,100.0,hydroquebec.com,false,
2023-03-31 09:00:00,Canada,Québec,CA-QC,0.0,27.09,100.0,100.0,hydroquebec.com,false,
2023-03-31 10:00:00,Canada,Québec,CA-QC,0.0,26.99,100.0,100.0,hydroquebec.com,false,
2023-03-31 11:00:00,Canada,Québec,CA-QC,0.0,26.99,100.0,100.0,hydroquebec.com,false,
2023-03-31 12:00:00,Canada,Québec,CA-QC,0.0,27.22,100.0,100.0,hydroquebec.com,false,
2023-03-31 13:00:00,Canada,Québec,CA-QC,0.0,27.44,100.0,100.0,hydroquebec.com,false,
2023-03-31 14:00:00,Canada,Québec,CA-QC,0.0,27.54,100.0,100.0,hydroquebec.com,false,
2023-03-31 15:00:00,Canada,Québec,CA-QC,0.0,27.6,100.0,100.0,hydroquebec.com,false,
2023-03-31 16:00:00,Canada,Québec,CA-QC,0.0,27.57,100.0,100.0,hydroquebec.com,false,
2023-03-31 17:00:00,Canada,Québec,CA-QC,0.0,27.59,100.0,100.0,hydroquebec.com,false,
2023-03-31 18:00:00,Canada,Québec,CA-QC,0.0,27.65,100.0,100.0,hydroquebec.com,false,
2023-03-31 19:00:00,Canada,Québec,CA-QC,0.0,27.65,100.0,100.0,hydroquebec.com,false,
2023-03-31 20:00:00,Canada,Québec,CA-QC,0.0,27.61,100.0,100.0,hydroquebec.com,false,
2023-03-31 21:00:00,Canada,Québec,CA-QC,0.0,27.55,100.0,100.0,hydroquebec.com,false,
2023-03-31 22:00:00,Canada,Québec,CA-QC,0.0,27.5,100.0,100.0,hydroquebec.com,false,
2023-03-31 23:00:00,Canada,Québec,CA-QC,0.0,27.42,100.0,100.0,hydroquebec.com,false,
2023-04-01 00:00:00,Canada,Québec,CA-QC,0.0,27.43,100.0,100.0,hydroquebec.com,false,
2023-04-01 01:00:00,Canada,Québec,CA-QC,0.0,27.47,100.0,100.0,hydroquebec.com,false,
2023-04-01 02:00:00,Canada,Québec,CA-QC,0.0,27.48,100.0,100.0,hydroquebec.com,false,
2023-04-01 03:00:00,Canada,Québec,CA-QC,0.0,27.51,100.0,100.0,hydroquebec.com,false,
2023-04-01 04:00:00,Canada,Québec,CA-QC,0.0,27.59,100.0,100.0,hydroquebec.com,false,
2023-04-01 05:00:00,Canada,Québec,CA-QC,0.0,27.8,100.0,100.0,hydroquebec.com,false,
2023-04-01 06:00:00,Canada,Québec,CA-QC,0.08,27.71,99.98,98.55,hydroquebec.com,false,
2023-04-01 07:00:00,Canada,Québec,CA-QC,1.27,28.9,99.7,96.85,hydroquebec.com,false,
2023-04-01 08:00:00,Canada,Québec,CA-QC,1.16,28.99,99.72,97.44,hydroquebec.com,false,
2023-04-01 09:00:00,Canada,Québec,CA-QC,1.78,29.84,99.58,97.98,hydroquebec.com,false,
2023-04-01 10:00:00,Canada,Québec,CA-QC,3.0,31.23,99.3,97.99,hydroquebec.com,false,
2023-04-01 11:00:00,Canada,Québec,CA-QC,1.25,28.92,99.71,98.47,hydroquebec.com,false,
2023-04-01 12:00:00,Canada,Québec,CA-QC,1.96,29.47,99.54,97.79,hydroquebec.com,false,
2023-04-01 13:00:00,Canada,Québec,CA-QC,1.86,29.11,99.56,97.46,hydroquebec.com,false,
2023-04-01 14:00:00,Canada,Québec,CA-QC,3.11,30.71,99.27,97.71,hydroquebec.com,false,
2023-04-01 15:00:00,Canada,Québec,CA-QC,1.69,29.21,99.61,99.0,hydroquebec.com,false,
2023-04-01 16:00:00,Canada,Québec,CA-QC,3.54,31.47,99.18,98.84,hydroquebec.com,false,
2023-04-01 17:00:00,Canada,Québec,CA-QC,5.42,33.63,98.76,98.17,hydroquebec.com,false,
2023-04-01 18:00:00,Canada,Québec,CA-QC,4.81,32.89,98.9,98.32,hydroquebec.com,false,
2023-04-01 19:00:00,Canada,Québec,CA-QC,4.28,32.37,99.02,98.47,hydroquebec.com,false,
2023-04-01 20:00:00,Canada,Québec,CA-QC,4.12,32.42,99.06,98.53,hydroquebec.com,false,
2023-04-01 21:00:00,Canada,Québec,CA-QC,2.24,30.26,99.49,99.21,hydroquebec.com,false,
2023-04-01 22:00:00,Canada,Québec,CA-QC,0.93,28.59,99.79,99.68,hydroquebec.com,false,
2023-04-01 23:00:00,Canada,Québec,CA-QC,0.39,28.0,99.91,99.87,hydroquebec.com,false,
2023-04-02 00:00:00,Canada,Québec,CA-QC,0.0,27.58,100.0,100.0,hydroquebec.com,false,
2023-04-02 01:00:00,Canada,Québec,CA-QC,0.0,27.62,100.0,100.0,hydroquebec.com,false,
2023-04-02 02:00:00,Canada,Québec,CA-QC,0.0,27.86,100.0,100.0,hydroquebec.com,false,
2023-04-02 03:00:00,Canada,Québec,CA-QC,0.0,28.15,100.0,100.0,hydroquebec.com,false,
2023-04-02 04:00:00,Canada,Québec,CA-QC,0.0,28.19,100.0,100.0,hydroquebec.com,false,
2023-04-02 05:00:00,Canada,Québec,CA-QC,0.05,27.97,99.99,99.37,hydroquebec.com,false,
2023-04-02 06:00:00,Canada,Québec,CA-QC,0.02,27.93,100.0,99.86,hydroquebec.com,false,
2023-04-02 07:00:00,Canada,Québec,CA-QC,0.0,27.66,100.0,100.0,hydroquebec.com,false,
2023-04-02 08:00:00,Canada,Québec,CA-QC,0.0,27.39,100.0,100.0,hydroquebec.com,false,
2023-04-02 09:00:00,Canada,Québec,CA-QC,0.0,27.15,100.0,100.0,hydroquebec.com,false,
2023-04-02 10:00:00,Canada,Québec,CA-QC,0.0,26.93,100.0,100.0,hydroquebec.com,false,
2023-04-02 11:00:00,Canada,Québec,CA-QC,0.0,26.79,100.0,100.0,hydroquebec.com,false,
2023-04-02 12:00:00,Canada,Québec,CA-QC,0.0,26.82,100.0,100.0,hydroquebec.com,false,
2023-04-02 13:00:00,Canada,Québec,CA-QC,0.0,26.84,100.0,100.0,hydroquebec.com,false,
2023-04-02 14:00:00,Canada,Québec,CA-QC,0.0,26.89,100.0,100.0,hydroquebec.com,false,
2023-04-02 15:00:00,Canada,Québec,CA-QC,0.0,26.98,100.0,100.0,hydroquebec.com,false,
2023-04-02 16:00:00,Canada,Québec,CA-QC,0.0,26.96,100.0,100.0,hydroquebec.com,false,
2023-04-02 17:00:00,Canada,Québec,CA-QC,0.0,26.98,100.0,100.0,hydroquebec.com,false,
2023-04-02 18:00:00,Canada,Québec,CA-QC,0.0,26.99,100.0,100.0,hydroquebec.com,false,
2023-04-02 19:00:00,Canada,Québec,CA-QC,0.0,27.04,100.0,100.0,hydroquebec.com,false,
2023-04-02 20:00:00,Canada,Québec,CA-QC,0.0,27.1,100.0,100.0,hydroquebec.com,false,
2023-04-02 21:00:00,Canada,Québec,CA-QC,0.0,27.09,100.0,100.0,hydroquebec.com,false,
2023-04-02 22:00:00,Canada,Québec,CA-QC,0.0,27.03,100.0,100.0,hydroquebec.com,false,
2023-04-02 23:00:00,Canada,Québec,CA-QC,0.0,26.93,100.0,100.0,hydroquebec.com,false,
2023-04-03 00:00:00,Canada,Québec,CA-QC,0.0,26.85,100.0,100.0,hydroquebec.com,false,
2023-04-03 01:00:00,Canada,Québec,CA-QC,0.0,26.83,100.0,100.0,hydroquebec.com,false,
2023-04-03 02:00:00,Canada,Québec,CA-QC,0.0,26.91,100.0,100.0,hydroquebec.com,false,
2023-04-03 03:00:00,Canada,Québec,CA-QC,0.0,27.05,100.0,100.0,hydroquebec.com,false,
2023-04-03 04:00:00,Canada,Québec,CA-QC,0.0,27.2,100.0,100.0,hydroquebec.com,false,
2023-04-03 05:00:00,Canada,Québec,CA-QC,0.0,27.35,100.0,100.0,hydroquebec.com,false,
2023-04-03 06:00:00,Canada,Québec,CA-QC,0.02,27.32,100.0,99.73,hydroquebec.com,false,
2023-04-03 07:00:00,Canada,Québec,CA-QC,0.08,27.15,99.98,98.87,hydroquebec.com,false,
2023-04-03 08:00:00,Canada,Québec,CA-QC,0.02,27.33,100.0,99.71,hydroquebec.com,false,
2023-04-03 09:00:00,Canada,Québec,CA-QC,0.0,27.18,100.0,100.0,hydroquebec.com,false,
2023-04-03 10:00:00,Canada,Québec,CA-QC,0.01,27.01,100.0,99.91,hydroquebec.com,false,
2023-04-03 11:00:00,Canada,Québec,CA-QC,0.0,27.02,100.0,99.99,hydroquebec.com,false,
2023-04-03 12:00:00,Canada,Québec,CA-QC,0.03,27.14,99.99,99.9,hydroquebec.com,false,
2023-04-03 13:00:00,Canada,Québec,CA-QC,0.02,27.35,99.99,99.92,hydroquebec.com,false,
2023-04-03 14:00:00,Canada,Québec,CA-QC,0.0,27.43,100.0,100.0,hydroquebec.com,false,
2023-04-03 15:00:00,Canada,Québec,CA-QC,0.0,27.44,100.0,100.0,hydroquebec.com,false,
2023-04-03 16:00:00,Canada,Québec,CA-QC,0.0,27.45,100.0,100.0,hydroquebec.com,false,
2023-04-03 17:00:00,Canada,Québec,CA-QC,0.0,27.46,100.0,100.0,hydroquebec.com,false,
2023-04-03 18:00:00,Canada,Québec,CA-QC,0.0,27.66,100.0,100.0,hydroquebec.com,false,
2023-04-03 19:00:00,Canada,Québec,CA-QC,0.0,27.72,100.0,100.0,hydroquebec.com,false,
2023-04-03 20:00:00,Canada,Québec,CA-QC,0.0,27.45,100.0,100.0,hydroquebec.com,false,
2023-04-03 21:00:00,Canada,Québec,CA-QC,0.0,27.31,100.0,100.0,hydroquebec.com,false,
2023-04-03 22:00:00,Canada,Québec,CA-QC,0.0,27.36,100.0,100.0,hydroquebec.com,false,
2023-04-03 23:00:00,Canada,Québec,CA-QC,0.0,27.36,100.0,100.0,hydroquebec.com,false,
2023-04-04 00:00:00,Canada,Québec,CA-QC,0.0,27.26,100.0,100.0,hydroquebec.com,false,
2023-04-04 01:00:00,Canada,Québec,CA-QC,0.0,27.25,100.0,100.0,hydroquebec.com,false,
2023-04-04 02:00:00,Canada,Québec,CA-QC,0.0,27.34,100.0,100.0,hydroquebec.com,false,
2023-04-04 03:00:00,Canada,Québec,CA-QC,0.0,27.49,100.0,100.0,hydroquebec.com,false,
2023-04-04 04:00:00,Canada,Québec,CA-QC,0.0,27.67,100.0,100.0,hydroquebec.com,false,
2023-04-04 05:00:00,Canada,Québec,CA-QC,0.0,27.8,100.0,100.0,hydroquebec.com,false,
2023-04-04 06:00:00,Canada,Québec,CA-QC,0.0,27.85,100.0,100.0,hydroquebec.com,false,
2023-04-04 07:00:00,Canada,Québec,CA-QC,0.0,28.01,100.0,100.0,hydroquebec.com,false,
2023-04-04 08:00:00,Canada,Québec,CA-QC,0.0,28.0,100.0,100.0,hydroquebec.com,false,
2023-04-04 09:00:00,Canada,Québec,CA-QC,0.0,27.74,100.0,100.0,hydroquebec.com,false,
2023-04-04 10:00:00,Canada,Québec,CA-QC,0.0,27.57,100.0,100.0,hydroquebec.com,false,
2023-04-04 11:00:00,Canada,Québec,CA-QC,0.02,27.54,100.0,99.98,hydroquebec.com,false,
2023-04-04 12:00:00,Canada,Québec,CA-QC,0.0,27.65,100.0,100.0,hydroquebec.com,false,
2023-04-04 13:00:00,Canada,Québec,CA-QC,0.0,27.76,100.0,100.0,hydroquebec.com,false,
2023-04-04 14:00:00,Canada,Québec,CA-QC,0.0,27.82,100.0,100.0,hydroquebec.com,false,
2023-04-04 15:00:00,Canada,Québec,CA-QC,0.0,27.89,100.0,100.0,hydroquebec.com,false,
2023-04-04 16:00:00,Canada,Québec,CA-QC,0.0,27.91,100.0,100.0,hydroquebec.com,false,
2023-04-04 17:00:00,Canada,Québec,CA-QC,0.0,27.87,100.0,100.0,hydroquebec.com,false,
2023-04-04 18:00:00,Canada,Québec,CA-QC,0.0,27.76,100.0,100.0,hydroquebec.com,false,
2023-04-04 19:00:00,Canada,Québec,CA-QC,0.0,27.62,100.0,100.0,hydroquebec.com,false,
2023-04-04 20:00:00,Canada,Québec,CA-QC,0.0,27.58,100.0,100.0,hydroquebec.com,false,
2023-04-04 21:00:00,Canada,Québec,CA-QC,0.0,27.43,100.0,100.0,hydroquebec.com,false,
2023-04-04 22:00:00,Canada,Québec,CA-QC,0.0,27.35,100.0,100.0,hydroquebec.com,false,
2023-04-04 23:00:00,Canada,Québec,CA-QC,0.0,27.48,100.0,100.0,hydroquebec.com,false,
2023-04-05 00:00:00,Canada,Québec,CA-QC,0.0,27.36,100.0,100.0,hydroquebec.com,false,
2023-04-05 01:00:00,Canada,Québec,CA-QC,0.0,27.25,100.0,100.0,hydroquebec.com,false,
2023-04-05 02:00:00,Canada,Québec,CA-QC,0.0,27.38,100.0,100.0,hydroquebec.com,false,
2023-04-05 03:00:00,Canada,Québec,CA-QC,0.0,27.58,100.0,100.0,hydroquebec.com,false,
2023-04-05 04:00:00,Canada,Québec,CA-QC,0.0,27.73,100.0,100.0,hydroquebec.com,false,
2023-04-05 05:00:00,Canada,Québec,CA-QC,0.18,27.35,99.95,98.08,hydroquebec.com,false,
2023-04-05 06:00:00,Canada,Québec,CA-QC,0.14,27.16,99.96,97.64,hydroquebec.com,false,
2023-04-05 07:00:00,Canada,Québec,CA-QC,0.13,27.27,99.96,97.64,hydroquebec.com,false,
2023-04-05 08:00:00,Canada,Québec,CA-QC,0.13,27.41,99.96,97.72,hydroquebec.com,false,
2023-04-05 09:00:00,Canada,Québec,CA-QC,0.05,27.66,99.99,99.11,hydroquebec.com,false,
2023-04-05 10:00:00,Canada,Québec,CA-QC,0.0,27.57,100.0,100.0,hydroquebec.com,false,
2023-04-05 11:00:00,Canada,Québec,CA-QC,0.0,27.28,100.0,100.0,hydroquebec.com,false,
2023-04-05 12:00:00,Canada,Québec,CA-QC,0.0,27.13,100.0,100.0,hydroquebec.com,false,
2023-04-05 13:00:00,Canada,Québec,CA-QC,0.0,27.11,100.0,100.0,hydroquebec.com,false,
2023-04-05 14:00:00,Canada,Québec,CA-QC,0.0,27.12,100.0,100.0,hydroquebec.com,false,
2023-04-05 15:00:00,Canada,Québec,CA-QC,0.0,27.17,100.0,100.0,hydroquebec.com,false,
2023-04-05 16:00:00,Canada,Québec,CA-QC,0.09,27.41,99.97,99.87,hydroquebec.com,false,
2023-04-05 17:00:00,Canada,Québec,CA-QC,0.0,27.42,100.0,100.0,hydroquebec.com,false,
2023-04-05 18:00:00,Canada,Québec,CA-QC,0.0,27.39,100.0,100.0,hydroquebec.com,false,
2023-04-05 19:00:00,Canada,Québec,CA-QC,0.0,27.46,100.0,100.0,hydroquebec.com,false,
2023-04-05 20:00:00,Canada,Québec,CA-QC,0.05,27.59,99.99,99.94,hydroquebec.com,false,
2023-04-05 21:00:00,Canada,Québec,CA-QC,0.0,27.52,100.0,100.0,hydroquebec.com,false,
2023-04-05 22:00:00,Canada,Québec,CA-QC,0.02,27.66,99.99,99.96,hydroquebec.com,false,
2023-04-05 23:00:00,Canada,Québec,CA-QC,0.04,27.86,99.99,99.94,hydroquebec.com,false,
2023-04-06 00:00:00,Canada,Québec,CA-QC,0.0,27.96,100.0,100.0,hydroquebec.com,false,
2023-04-06 01:00:00,Canada,Québec,CA-QC,0.0,28.06,100.0,100.0,hydroquebec.com,false,
2023-04-06 02:00:00,Canada,Québec,CA-QC,0.0,28.27,100.0,100.0,hydroquebec.com,false,
2023-04-06 03:00:00,Canada,Québec,CA-QC,0.0,28.6,100.0,99.99,hydroquebec.com,false,
2023-04-06 04:00:00,Canada,Québec,CA-QC,0.0,28.71,100.0,99.99,hydroquebec.com,false,
2023-04-06 05:00:00,Canada,Québec,CA-QC,0.14,28.21,99.96,97.59,hydroquebec.com,false,
2023-04-06 06:00:00,Canada,Québec,CA-QC,0.08,28.58,99.98,98.59,hydroquebec.com,false,
2023-04-06 07:00:00,Canada,Québec,CA-QC,0.15,28.26,99.96,97.41,hydroquebec.com,false,
2023-04-06 08:00:00,Canada,Québec,CA-QC,0.16,28.23,99.96,97.24,hydroquebec.com,false,
2023-04-06 09:00:00,Canada,Québec,CA-QC,0.14,28.4,99.96,98.6,hydroquebec.com,false,
2023-04-06 10:00:00,Canada,Québec,CA-QC,0.0,28.19,100.0,100.0,hydroquebec.com,false,
2023-04-06 11:00:00,Canada,Québec,CA-QC,0.0,27.68,100.0,100.0,hydroquebec.com,false,
2023-04-06 12:00:00,Canada,Québec,CA-QC,0.0,27.47,100.0,100.0,hydroquebec.com,false,
2023-04-06 13:00:00,Canada,Québec,CA-QC,0.0,27.49,100.0,100.0,hydroquebec.com,false,
2023-04-06 14:00:00,Canada,Québec,CA-QC,0.0,27.54,100.0,100.0,hydroquebec.com,false,
2023-04-06 15:00:00,Canada,Québec,CA-QC,0.0,27.6,100.0,100.0,hydroquebec.com,false,
2023-04-06 16:00:00,Canada,Québec,CA-QC,0.0,27.63,100.0,100.0,hydroquebec.com,false,
2023-04-06 17:00:00,Canada,Québec,CA-QC,0.0,27.67,100.0,100.0,hydroquebec.com,false,
2023-04-06 18:00:00,Canada,Québec,CA-QC,0.0,27.74,100.0,100.0,hydroquebec.com,false,
2023-04-06 19:00:00,Canada,Québec,CA-QC,0.0,27.74,100.0,100.0,hydroquebec.com,false,
2023-04-06 20:00:00,Canada,Québec,CA-QC,0.0,27.69,100.0,100.0,hydroquebec.com,false,
2023-04-06 21:00:00,Canada,Québec,CA-QC,0.0,27.58,100.0,100.0,hydroquebec.com,false,
2023-04-06 22:00:00,Canada,Québec,CA-QC,0.0,27.45,100.0,100.0,hydroquebec.com,false,
2023-04-06 23:00:00,Canada,Québec,CA-QC,0.0,27.42,100.0,100.0,hydroquebec.com,false,
2023-04-07 00:00:00,Canada,Québec,CA-QC,0.0,27.36,100.0,100.0,hydroquebec.com,false,
2023-04-07 01:00:00,Canada,Québec,CA-QC,0.0,27.34,100.0,100.0,hydroquebec.com,false,
2023-04-07 02:00:00,Canada,Québec,CA-QC,0.01,27.44,100.0,99.89,hydroquebec.com,false,
2023-04-07 03:00:00,Canada,Québec,CA-QC,0.07,27.52,99.98,98.96,hydroquebec.com,false,
2023-04-07 04:00:00,Canada,Québec,CA-QC,0.12,27.73,99.97,98.46,hydroquebec.com,false,
2023-04-07 05:00:00,Canada,Québec,CA-QC,0.25,27.59,99.94,97.61,hydroquebec.com,false,
2023-04-07 06:00:00,Canada,Québec,CA-QC,0.2,27.41,99.95,97.42,hydroquebec.com,false,
2023-04-07 07:00:00,Canada,Québec,CA-QC,0.17,27.36,99.95,97.02,hydroquebec.com,false,
2023-04-07 08:00:00,Canada,Québec,CA-QC,0.16,27.5,99.96,97.3,hydroquebec.com,false,
2023-04-07 09:00:00,Canada,Québec,CA-QC,0.14,27.62,99.96,98.31,hydroquebec.com,false,
2023-04-07 10:00:00,Canada,Québec,CA-QC,0.08,27.35,99.98,98.74,hydroquebec.com,false,
2023-04-07 11:00:00,Canada,Québec,CA-QC,0.07,27.19,99.98,98.85,hydroquebec.com,false,
2023-04-07 12:00:00,Canada,Québec,CA-QC,0.0,27.28,100.0,99.92,hydroquebec.com,false,
2023-04-07 13:00:00,Canada,Québec,CA-QC,0.0,27.17,100.0,99.97,hydroquebec.com,false,
2023-04-07 14:00:00,Canada,Québec,CA-QC,0.0,27.3,100.0,99.98,hydroquebec.com,false,
2023-04-07 15:00:00,Canada,Québec,CA-QC,0.04,27.24,99.99,99.31,hydroquebec.com,false,
2023-04-07 16:00:00,Canada,Québec,CA-QC,0.07,27.01,99.98,98.99,hydroquebec.com,false,
